user_id,name,total_income,total_expense,total_investment,current_investment_value,total_target_amount,current_savings,total_budget,net_savings,savings_rate,investment_rate,budget_utilization,investment_profit,goal_completion,saving_score,investment_score,goal_score,profit_score,budget_score,financial_health_score,health_category
321,Upasna Kar,2396876.0,868511.0,1199132.0,1296646.28,1168685.0,676008.0,144738.0,1528365.0,63.76,50.03,600.0573449957856,97514.28000000004,57.84,89.9649396182314,10.658741318334824,59.53067105804859,18.745706552688805,95.89365573461933,62.08,Good
322,Lakshmi Parsa,657061.0,578515.0,728801.0,917883.46,1591164.0,1209537.0,66436.0,78546.0,11.95,110.92,870.7854175447046,189082.46,76.02,49.59875340864823,23.631173036771912,78.24207492795388,27.517062911809077,94.04099502233919,56.81,Average
323,Chasmum Tiwari,2236340.0,1065616.0,1960278.0,2455723.33,826277.0,285990.0,195311.0,1170724.0,52.35,87.66,545.5995822047913,495445.3300000001,34.61,81.07518504090379,18.67569985938898,35.62165500205846,56.86369738650148,96.26632398675751,60.12,Good
324,Chakradhar Rege,4121737.0,1595878.0,1229321.0,1358022.92,2157782.0,526960.0,178639.0,2525859.0,61.28,29.83,893.3536349845218,128701.91999999993,24.42,88.03272302298404,6.355191955345349,25.13379991766159,21.73318434726715,93.88655499917023,53.66,Average
325,Isaac Dube,535914.0,333175.0,1386659.0,1619558.85,998733.0,592101.0,138655.0,202739.0,37.83,258.75,240.29064945368,232899.8500000001,59.29,69.76236852356837,55.12591077591716,61.023054755043226,31.714350030724773,98.35563027661023,67.0,Good
326,Elijah Sami,1766407.0,1054308.0,2611678.0,3091288.06,1728360.0,1141847.0,138967.0,712099.0,40.31,147.85,758.67508113437,479610.06000000006,66.07,71.69458511881575,31.49899867910861,68.00123507616303,55.34682988719237,94.80819442560907,65.9,Good
327,Oscar Parsa,1513194.0,545061.0,1775419.0,2125491.55,790435.0,130534.0,170153.0,968133.0,63.98,117.33,320.335815413187,350072.5499999998,16.51,90.13634592910012,24.996804295027484,16.992589543021822,42.93837465653136,97.80786094931106,59.29,Average
328,Onveer Bajaj,1308440.0,580509.0,1017903.0,1105030.74,2099236.0,965943.0,118515.0,727931.0,55.63,77.8,489.81901025186687,87127.73999999999,46.01,83.6306973120374,16.575056457454515,47.35487855084397,17.750775303883188,96.64804455674762,58.98,Average
329,Zayyan Cheema,1204867.0,978036.0,2405066.0,2918571.41,3120374.0,1326372.0,334451.0,226831.0,18.83,199.61,292.43028126691206,513505.41000000015,42.51,54.95909622126997,42.526311304273726,43.75257307533965,58.59368041722484,97.99882558139093,59.2,Average
330,Vyanjana Sen,1209380.0,1109934.0,318961.0,361297.27,1901041.0,1111922.0,199530.0,99446.0,8.22,26.37,556.2742444745151,42336.27000000002,58.49,46.69263731982859,5.6180493416847765,60.19967064635653,13.460180632034902,96.19327457146127,47.76,Average
331,Aarini Bawa,2758635.0,1599080.0,537040.0,679414.96,3246939.0,1340006.0,116372.0,1159555.0,42.03,19.47,1374.1106107998487,142374.95999999996,41.27,73.03467082197118,4.148025054326984,42.47632770687526,23.042930880970303,90.59661335085178,51.66,Average
332,Ikshita Varghese,2922420.0,1090459.0,1212312.0,1656529.45,1347049.0,331470.0,191586.0,1831961.0,62.69,41.48,569.1746787343543,444217.45,24.61,89.13128165173354,8.83718948400017,25.329353643474683,51.95655616121721,96.10499363517145,57.99,Average
333,Chakradhar Mandal,2419625.0,1498864.0,504682.0,622876.74,1989106.0,766899.0,111661.0,920761.0,38.05,20.86,1342.3343871181523,118194.74,38.55,69.93377483443707,4.44416038178022,39.67682173734047,20.726696939639076,90.81406609095899,50.04,Average
334,Charles Roy,1480516.0,514970.0,0.0,0.0,4132301.0,1739727.0,111806.0,965546.0,65.22,0.0,460.5924547877573,0.0,42.1,91.10245422672382,0.0,43.33058871963772,9.404770651341462,96.84804927200983,56.31,Average
335,Alka Pandey,1491824.0,1028890.0,16501.0,20773.28,587480.0,183875.0,112061.0,462934.0,31.03,1.11,918.1517209377035,4272.279999999999,31.3,64.46435527853527,0.23648216796625338,32.214903252367236,9.81401423733326,93.7168554214624,45.55,Average
336,Arunima Mahal,1544713.0,953858.0,2311314.0,2655256.93,987757.0,214366.0,353395.0,590855.0,38.25,149.63,269.9127039148828,343942.9299999997,21.7,70.08959875340865,31.87822233584729,22.334293948126803,42.3512156525412,98.15291906162392,55.74,Average
337,Maanas Barad,1453545.0,946372.0,1033021.0,1585552.68,2203256.0,819921.0,67054.0,507173.0,34.89,71.07,1411.35800996212,552531.6799999999,37.21,67.4717569146864,15.141250159785248,38.297653355290244,62.33202403765328,90.34171997236741,55.23,Average
338,Kashish Dixit,3382460.0,1481093.0,479792.0,621956.88,1398293.0,931837.0,230392.0,1901367.0,56.21,14.18,642.8578249244765,142164.88,66.64,84.08258667705493,3.0210064340193448,68.58789625360231,23.022807225089803,95.60076121915938,60.97,Good
339,Krishna Kaul,3614448.0,1452727.0,1392160.0,1868082.17,1510994.0,1078119.0,80024.0,2161721.0,59.81,38.52,1815.3641407577727,475922.1699999999,71.35,86.88741721854306,8.206570369423495,73.43557019349525,54.993565277114534,87.57700377947918,65.41,Good
340,Harsh Kothari,3622513.0,1529780.0,1921982.0,2073400.11,4046638.0,2051758.0,175418.0,2092733.0,57.77,53.06,872.0769818376677,151418.1100000001,50.7,85.29801324503312,11.304273722783247,52.18196788801976,23.909178209015696,94.03215652103259,59.48,Average
341,Daniel Soni,2775796.0,1763173.0,836133.0,1041504.25,3661854.0,2102949.0,159870.0,1012623.0,36.48,30.12,1102.879214361669,205371.25,57.43,68.71055707051032,6.416975584814011,59.108686702346645,29.07737329199655,92.45271843587983,55.12,Average
342,Udarsh Mannan,2070411.0,995055.0,1976645.0,2416813.97,2147257.0,1625469.0,146344.0,1075356.0,51.94,95.47,679.9424643306182,440168.9700000002,75.7,80.75574600701209,20.339596915079465,77.91272128447922,51.568750475958744,95.34698164687502,68.1,Good
343,Sai Keer,1143776.0,1281789.0,636252.0,712820.02,604137.0,395360.0,216457.0,-138013.0,-12.07,55.63,592.1679594561507,76568.02000000002,65.44,30.884300740163617,11.851804508074482,67.35282009057225,16.73925506647616,95.94764479639522,45.97,Average
344,Vritti Varty,1115715.0,1093032.0,443452.0,597930.8,0.0,0.0,49786.0,22683.0,2.03,39.75,2195.4605712449284,154478.80000000005,0.0,41.86988702765875,8.468618177169883,0.0,24.202363054393157,84.97590771651281,33.67,Poor
345,Anmol Dhingra,4442925.0,1370600.0,842837.0,996815.26,3421008.0,1183329.0,95926.0,3072325.0,69.15,18.97,1428.8097074828513,153978.26,34.59,94.16439423451502,4.041501555243086,35.6010703993413,24.154416106971087,90.2222935898174,56.64,Average
346,Harshil Sachdeva,903081.0,560778.0,1112234.0,1342299.0,1759614.0,463769.0,160692.0,342303.0,37.9,123.16,348.976924800239,230065.0,26.36,69.81690689520842,26.23886829434573,27.130506381226844,31.44279849858061,97.61186258971014,54.29,Average
347,Balvan Master,2620838.0,1564062.0,1110966.0,1213620.44,2835776.0,1035223.0,102289.0,1056776.0,40.32,42.39,1529.061775948538,102654.43999999994,36.51,71.70237631476432,9.031062252332864,37.57719226018938,19.23808474676119,89.53624331500654,50.66,Average
348,Tanveer Jhaveri,1284918.0,1033389.0,2179570.0,2818347.94,2355905.0,1260211.0,257974.0,251529.0,19.58,169.63,400.57874049322805,638777.94,53.49,55.54343591741332,36.13916229920321,55.05351996706464,70.59359133211453,97.25873830630415,61.41,Good
349,Ekbal Dass,1401034.0,598257.0,508022.0,573247.59,3205429.0,1687920.0,138167.0,802777.0,57.3,36.26,432.99557781525255,65225.58999999997,52.66,84.93182703544994,7.725084153564275,54.199258954302174,15.652758692862784,97.03690168493922,58.84,Average
350,Udarsh Ramachandran,2548620.0,1100121.0,2564358.0,3018973.73,85305.0,43568.0,143616.0,1448499.0,56.83,100.62,766.015625,454615.73,51.07,84.56564082586678,21.436788955643614,52.562783038287364,52.95261198980212,94.75796122630106,64.42,Good
351,Divya Randhawa,800233.0,458005.0,1371419.0,1576113.98,1709628.0,749916.0,202965.0,342228.0,42.77,171.38,225.65713300322716,204694.98,43.86,73.61121932216595,36.51199454599684,45.142033758748454,29.012593090348087,98.45577113291304,61.01,Good
352,Tristan Chad,2373202.0,1065368.0,678619.0,686203.29,51061.0,33053.0,270314.0,1307834.0,55.11,28.6,394.1223909971367,7584.290000000037,64.73,83.22555512271134,6.09314414759896,66.62206669411282,10.131273136384985,97.30292073978266,59.98,Average
353,Krishna Dhawan,2355697.0,1359991.0,858272.0,956802.24,712392.0,567823.0,237420.0,995706.0,42.27,36.43,572.8207396175554,98530.24,79.71,73.22165952473705,7.761302143252802,82.0399341292713,18.843025809297504,96.08004271785693,61.03,Good
354,Oviya Kanda,4002098.0,1389818.0,1415184.0,1747511.72,1086261.0,829632.0,138018.0,2612280.0,65.27,35.36,1006.9831471257372,332327.72,76.38,91.14141020646669,7.53334185521326,78.6125977768629,41.23858956238614,93.10895949192356,67.32,Good
355,Ekta Desai,4054134.0,1761921.0,165505.0,242119.29,1194914.0,870110.0,212395.0,2292213.0,56.54,4.08,829.5491890110407,76614.29000000001,72.82,84.33969614335801,0.869231752524607,74.94853849320707,16.743687290188987,94.32318496964552,61.0,Good
356,Simon Munshi,2625927.0,1858531.0,1022155.0,1199066.99,950060.0,313642.0,216715.0,767396.0,29.22,38.93,857.5922294257434,176911.99,33.01,63.05414881184262,8.29391963867229,33.974886784685054,26.35124822129123,94.13127934737277,48.83,Average
357,Matthew Saha,1821801.0,1063516.0,1304762.0,1529305.85,2506589.0,1662374.0,28136.0,758285.0,41.62,71.62,3779.911856696048,224543.8500000001,66.32,72.71523178807946,15.258426008777537,68.25854261012762,30.913925104327756,74.13310660084119,56.44,Average
358,Hitesh Ray,478006.0,725166.0,234786.0,278840.98,1397037.0,587046.0,153289.0,-247160.0,-51.71,49.12,473.07112708674464,44054.97999999998,42.02,0.0,10.46486855000213,43.248250308769045,13.624816621174176,96.76265455955135,31.46,Poor
359,Farhan Balay,2572557.0,862217.0,2236679.0,2654870.27,2480746.0,1670240.0,106646.0,1710340.0,66.48,86.94,808.4850814845377,418191.27,67.33,92.08414491624465,18.522306020708168,69.29806504734458,49.46349689710811,94.46733198803994,69.03,Good
360,Ekapad Ravi,1430425.0,584928.0,337000.0,452687.87,1402837.0,649682.0,171111.0,845497.0,59.11,23.56,341.8412609358837,115687.87,46.31,86.34203350214258,5.019387276833269,47.66364759160149,20.48656275638909,97.66069374332145,58.02,Average
361,Vrinda Khare,859485.0,484780.0,58240.0,76023.75,141417.0,96066.0,54169.0,374705.0,43.6,6.78,894.9399102807879,17783.75,67.93,74.25788858589793,1.4444586475776557,69.91560312885963,11.108283909456947,93.87569971588695,56.44,Average
362,Ati Pall,1248787.0,442340.0,1710390.0,1917247.09,896295.0,103497.0,96952.0,806447.0,64.58,136.96,456.24638996616886,206857.08999999985,11.55,90.60381768601479,29.178916869061318,11.887608069164267,29.2197025611011,96.8777904934213,57.69,Average
363,Anjali Apte,3136054.0,1603856.0,2208413.0,2976492.22,2688285.0,851225.0,69928.0,1532198.0,48.86,70.42,2293.581970026313,768079.2199999997,31.66,78.35605765485002,15.002769610976182,32.58542610127625,82.97941798685845,84.30443815354978,58.18,Average
364,Harshil Sidhu,486982.0,450649.0,458412.0,449960.57,646143.0,344804.0,105441.0,36333.0,7.46,94.13,427.39446704792255,-8451.430000000051,53.36,46.10050642773666,20.05411393753462,54.91972004940304,8.595204443143807,97.07523150336574,49.1,Average
365,Triya Zachariah,3744109.0,1536311.0,1091258.0,1023919.75,899602.0,153415.0,232251.0,2207798.0,58.97,29.15,661.4873563515335,-67338.25,17.05,86.23295675886249,6.210319996591248,17.548373816385347,2.954409976382858,95.47327462111971,50.01,Average
366,Abhiram Dutt,2861100.0,1451787.0,1509791.0,1770116.04,1838595.0,846800.0,222384.0,1409313.0,49.26,52.77,652.8288905676668,260325.04000000004,46.06,78.66770549279315,11.242490093314586,47.40634005763689,34.34142107993184,95.53252669363427,57.87,Average
367,Girish Singh,2467754.0,1650670.0,1261021.0,1357780.67,2766823.0,1463207.0,118411.0,817084.0,33.11,51.1,1394.0174477033383,96759.66999999993,52.88,66.08492403583949,10.886701606374366,54.425689584191026,18.67342212787926,90.46038582819544,52.85,Average
368,Tanay Uppal,1706445.0,645740.0,1536883.0,1709259.05,1905946.0,473813.0,143761.0,1060705.0,62.16,90.06,449.1760630490885,172376.05000000005,24.86,88.71834826645892,19.18701265499169,25.586661177439275,25.91674852758117,96.9261745297679,57.55,Average
369,Samarth Ganesan,1953827.0,1113779.0,879119.0,992285.74,485505.0,256764.0,180883.0,840048.0,43.0,44.99,615.7455371704361,113166.74,52.89,73.79041682898327,9.584984447569134,54.43598188554961,20.245062601448048,95.7862974654342,56.12,Average
370,Zaitra Kakar,2220846.0,817480.0,2002965.0,2492366.42,1165434.0,399892.0,141519.0,1403366.0,63.19,90.19,577.6468177417873,489401.4199999999,34.31,89.52084144916246,19.214708764753503,35.31288596130095,56.284748581223795,96.04701664394085,62.6,Good
371,Shravya Chada,4037544.0,1609803.0,1330541.0,1287008.56,1826427.0,319401.0,94415.0,2427741.0,60.13,32.95,1705.0288619393104,-43532.43999999994,17.49,87.13673548889756,7.019898589628873,18.00123507616303,5.234779018636506,88.33205601444274,49.34,Average
372,Triya Sule,955835.0,438729.0,595356.0,729441.12,423102.0,316793.0,118057.0,517106.0,54.1,62.29,371.6247236504401,134085.12,74.87,82.43864433190495,13.270697515872001,77.05846027171677,22.248843450160937,97.45687797081064,64.51,Good
373,Neelima Gandhi,1345911.0,400429.0,230839.0,241275.74,1406303.0,856201.0,131540.0,945482.0,70.25,17.15,304.41614717956514,10436.73999999999,60.88,95.02142578885861,3.653756018577698,62.65953067105805,10.40451058029369,97.91680326774625,62.39,Good
374,Udant Gera,1650145.0,779355.0,386918.0,600824.42,755923.0,454205.0,45320.0,870790.0,52.77,23.45,1719.671226831421,213906.42000000004,60.09,81.40241527074407,4.995952107034811,61.84643886372994,29.894960991737584,88.23185460601444,58.43,Average
375,Dhriti Om,4047826.0,1171814.0,678294.0,598124.04,850352.0,269815.0,82202.0,2876012.0,71.05,16.76,1425.5297924624704,-80169.95999999996,31.73,95.64472146474483,3.570667689292258,32.65747221078633,1.7252548145473063,90.24473887833389,54.16,Average
376,Rachita Gandhi,3372289.0,1618556.0,934075.0,1126670.98,1333637.0,679803.0,83245.0,1753733.0,52.0,27.7,1944.328187879152,192595.98,50.97,80.80249318270354,5.901401849247944,52.45986002470152,27.853624542660494,86.69447016872756,56.04,Average
377,Aayush Saran,1181811.0,458388.0,931792.0,1182745.9,633976.0,326120.0,152678.0,723423.0,61.21,78.84,300.2318605169049,250953.8999999999,51.44,87.97818465134398,16.796625335549024,52.943598188554965,33.44375544508787,97.94543740027576,63.27,Good
378,Indira Rana,3374783.0,1692292.0,1440561.0,1824585.62,1494953.0,532495.0,39278.0,1682491.0,49.85,42.69,4308.498396048679,384024.6200000001,35.62,79.12738605375925,9.094976351783203,36.66117743927542,46.190658420386875,70.5158551452435,51.61,Average
379,Tanay Ravel,3466744.0,1418747.0,689604.0,852295.0800000001,0.0,0.0,160453.0,2047997.0,59.08,19.89,884.2134456819132,162691.08000000007,0.0,86.31865991429684,4.237504793557459,0.0,24.98902097858556,93.94910362763093,48.03,Average
380,Imaran Deol,2428174.0,897798.0,188857.0,186606.96,1156642.0,984309.0,214468.0,1530376.0,63.03,7.78,418.6162970699592,-2250.040000000008,85.1,89.39618231398521,1.6575056457454516,87.58748456154795,9.189238327096566,97.13530274197345,65.01,Good
381,Ekansh Dara,3399912.0,1396235.0,1478033.0,1531634.11,4362450.0,2304565.0,179011.0,2003677.0,58.93,43.47,779.9716218556401,53601.1100000001,52.83,86.20179197506818,9.261153010354084,54.3742280773981,14.539244625318082,94.66245680804212,58.97,Average
382,Vincent Bera,773171.0,552903.0,956757.0,1164654.86,3961049.0,2084591.0,115993.0,220268.0,28.49,123.74,476.6692817670032,207897.8600000001,52.63,62.48539150759642,26.362435553283053,54.16838205022644,29.319398378555196,96.73803147650696,57.13,Average
383,Fiyaz Shere,3068630.0,1115144.0,2358286.0,2891725.34,713615.0,582567.0,188069.0,1953486.0,63.66,76.85,592.9440790348223,533439.3399999999,81.64,89.88702765874562,16.372661809195108,84.02634829147799,60.50316036613018,95.9423336137096,72.28,Good
384,Alexander Sarraf,2092584.0,970705.0,613900.0,623168.78,4749341.0,2336531.0,170007.0,1121879.0,53.61,29.34,570.9794302587541,9268.780000000028,49.2,82.05687573042462,6.25079892624313,50.6381226842322,10.292631176627507,96.09264326377036,56.24,Average
385,Sathvik Roy,4059944.0,1760567.0,550571.0,750058.04,1416711.0,1192913.0,287739.0,2299377.0,56.64,13.56,611.8624864894922,199487.04000000004,84.2,84.41760810284379,2.8889172951553115,86.66117743927543,28.51372222017336,95.81287016390853,65.25,Good
386,Janya Pingle,2742924.0,1347589.0,349338.0,476460.23,1760399.0,1432198.0,62506.0,1395335.0,50.87,12.74,2155.935430198701,127122.22999999998,81.36,79.92208804051421,2.7142187566577185,83.73816385343763,21.581865145259005,85.24638825912608,60.47,Good
387,Bina Chopra,1653355.0,506109.0,1093668.0,1430337.91,1732568.0,594351.0,94645.0,1147246.0,69.39,66.15,534.7445718210154,336669.9099999999,34.3,94.35138293728087,14.093058928799696,35.30259365994236,41.65452985811996,96.34060756983803,61.62,Good
388,Brinda Nair,3298944.0,1596648.0,843775.0,1094984.89,1588554.0,1029026.0,285376.0,1702296.0,51.6,25.58,559.4892352545414,251209.8899999999,64.78,80.49084534476043,5.449742213132216,66.67352820090574,33.46827684012237,96.17127357595157,61.15,Good
389,Samuel Mital,3527654.0,1471267.0,606148.0,625754.95,433756.0,206950.0,99776.0,2056387.0,58.29,17.18,1474.5700368826172,19606.949999999957,47.71,85.70315543435918,3.6601474285227322,49.104569781803214,11.282929041793832,89.90914407539226,55.37,Average
390,Wazir Kata,1760860.0,461345.0,624845.0,677999.0399999999,710923.0,43678.0,144205.0,1299515.0,73.8,35.49,319.9230262473562,53154.03999999992,6.14,97.78730035060381,7.561037964975075,6.31947303417044,14.496419592785237,97.81068577003538,53.12,Average
391,Mohammed Kala,4050699.0,1309142.0,968258.0,1259742.71,1032708.0,870878.0,47673.0,2741557.0,67.68,23.9,2746.0868835609253,291484.71,84.33,93.01908843007404,5.091823256210319,86.79497735693701,37.326219615870734,81.20783251702935,66.26,Good
392,Thomas Koshy,1096342.0,401401.0,989385.0,1334567.59,528383.0,341807.0,69208.0,694941.0,63.39,90.24,579.9921974338226,345182.5900000001,64.69,89.67666536813401,19.225361114661894,66.58089748867847,42.46996323083915,96.0309666171745,67.52,Good
393,Advaith More,3800620.0,1366638.0,745702.0,1071863.66,1329457.0,206276.0,162838.0,2433982.0,64.04,19.62,839.2623343445633,326161.66000000015,15.52,90.1830931047916,4.179982104052153,15.973651708522027,40.64793995471985,94.25671545807009,54.0,Average
394,Isha Kaur,1233598.0,456633.0,1120106.0,1313104.9,2061252.0,754565.0,143101.0,776965.0,62.98,90.8,319.0983990328509,192998.8999999999,36.61,89.35722633424231,19.34466743363586,37.680115273775215,27.892220427215765,97.81632890274861,60.56,Good
395,Aditya Murty,2819053.0,1769228.0,1465066.0,1662226.41,1279268.0,473935.0,129876.0,1049825.0,37.24,51.97,1362.243986571807,197160.40999999992,37.05,69.30268796260226,11.07205249478035,38.1329765335529,28.29085330603942,90.67781966347276,51.6,Average
396,Gayathri Bassi,2690805.0,754078.0,419243.0,459105.97,2619021.0,1190625.0,139562.0,1936727.0,71.98,15.58,540.3175649532108,39862.96999999997,45.46,96.36930268796262,3.3192722314542586,46.78880197612186,13.22326213389491,96.30247016750432,59.52,Average
397,Upadhriti Oak,1018037.0,546449.0,868927.0,1023571.03,801829.0,126484.0,150723.0,471588.0,46.32,85.35,362.5518334958832,154644.03000000003,15.77,76.37709388391119,18.183561293621374,16.23095924248662,24.218190508987288,97.51896605417016,51.72,Average
398,Sanya Mukhopadhyay,2472057.0,924254.0,837410.0,855088.73,2639021.0,1627458.0,96824.0,1547803.0,62.61,33.88,954.5711806990004,17678.72999999998,61.67,89.06895208414491,7.218032297924923,63.47262247838618,11.098223997325519,93.46762784182147,60.66,Good
399,Laban Murty,3741957.0,1180961.0,1349467.0,1696750.78,1779326.0,145455.0,162537.0,2560996.0,68.44,36.06,726.5797941391806,347283.78,8.17,93.61121932216597,7.682474753930718,8.40881020996295,42.67123714791623,95.0278305967143,54.57,Average
400,Chavvi Jha,2936801.0,1496618.0,484173.0,606933.97,2357521.0,1526264.0,89704.0,1440183.0,49.04,16.49,1668.3960581467938,122760.96999999996,64.74,78.49629918192443,3.5131449997869524,66.63235899547139,21.164098125812107,88.58274356127924,57.41,Average
401,Bhavya Khalsa,2641510.0,1519522.0,1110570.0,1300353.01,931201.0,702123.0,93733.0,1121988.0,42.48,42.04,1621.1174292938451,189783.01,75.4,73.3852746396572,8.956495802974136,77.60395224372171,27.58416890536909,88.9062831830911,59.87,Average
402,Anamika Balakrishnan,2280860.0,1410005.0,577328.0,721967.01,1753144.0,1373981.0,82819.0,870855.0,38.18,25.31,1702.513915888866,144639.01,78.37,70.03506038176862,5.392219523626912,80.66076574722109,23.25980522929596,88.34926642671103,58.22,Average
403,Aarush Shere,2314363.0,1261831.0,849110.0,1187267.29,2033613.0,1204986.0,37781.0,1052532.0,45.48,36.69,3339.856012281305,338157.29000000004,59.25,75.72263342423062,7.8166943627764285,60.9818855496089,41.79700664450394,77.14452010694939,56.09,Average
404,Tarak Keer,1132400.0,911944.0,1717533.0,2017639.54,2882175.0,1453550.0,187032.0,220456.0,19.47,151.67,487.5871508618846,300106.5399999998,50.43,55.457732761978974,32.31283821210959,51.904075751338,38.152108515243334,96.663317735359,56.63,Average
405,Wyatt Saini,2773312.0,1681846.0,821115.0,1069148.69,2696983.0,1903610.0,176173.0,1091466.0,39.36,29.61,954.6559347913698,248033.68999999997,70.58,70.95442150370081,6.308321615748434,72.64306298888431,33.16402724088564,93.46704784811908,59.09,Average
406,Prisha Lalla,1430587.0,1022485.0,1751393.0,1842075.36,1923628.0,663546.0,99626.0,408102.0,28.53,122.42,1026.323449701885,90682.3600000001,34.49,62.516556291390735,26.081213515701563,35.49814738575546,18.09127392186661,92.97660890703929,51.48,Average
407,Ati Biswas,1743016.0,835442.0,958964.0,1131427.73,775881.0,136665.0,182024.0,907574.0,52.07,55.02,458.9735419505121,172463.72999999998,17.61,80.85703155434359,11.721845839192127,18.124742692466036,25.925147433462747,96.85912790224545,52.19,Average
408,Urvashi Nadkarni,992292.0,420089.0,697209.0,967684.81,2583958.0,1161186.0,44348.0,572203.0,57.66,70.26,947.2557950753136,270475.81000000006,44.94,85.21231008959876,14.968682091269336,46.2536023054755,35.31376781642335,93.51768887691318,60.04,Good
409,Vedhika Kale,1763630.0,1127236.0,1118686.0,1436737.59,1571498.0,710831.0,101952.0,636394.0,36.08,63.43,1105.6536409290647,318051.58999999985,45.23,68.39890923256719,13.51357109378329,46.55207904487443,39.87107277151917,92.4337323327686,55.01,Average
410,Jack Kala,2501440.0,920653.0,774382.0,1054656.15,773701.0,84925.0,263902.0,1580787.0,63.2,30.96,348.8616986608665,280274.1499999999,10.98,89.52863264511103,6.5959350632749585,11.30094689172499,36.252355127734134,97.61265111134158,53.59,Average
411,Yahvi Keer,754851.0,466126.0,1151572.0,1349619.09,1567292.0,273131.0,208926.0,288725.0,38.25,152.56,223.1057886524416,198047.08999999985,17.43,70.08959875340865,32.502450040478934,17.93948126801153,28.375788774413962,98.4732306279617,53.65,Average
412,Meera Johal,2766803.0,1120677.0,1035624.0,1155500.03,782970.0,371088.0,41711.0,1646126.0,59.5,37.43,2686.766080889933,119876.03000000004,47.39,86.64589014413714,7.974349141420597,48.77521613832853,20.887748450469864,81.61377978173206,55.76,Average
413,Chakrika Mahal,2551212.0,1006059.0,1578278.0,2078152.6,1550813.0,847583.0,79874.0,1545153.0,60.57,61.86,1259.5575531462052,499874.5999999999,54.65,87.47954811063498,13.179087306659849,56.24742692466036,57.287979113852174,91.38052891375713,64.13,Good
414,Veda Borde,3098364.0,1405509.0,1763102.0,1760720.92,666369.0,528942.0,35725.0,1692855.0,54.64,56.9,3934.244926522043,-2381.0800000000745,79.38,82.85936891312816,12.122374195747582,81.70028818443804,9.176685947685948,73.07696634770753,59.16,Average
415,Champak Bhattacharyya,1377197.0,367312.0,1264702.0,1335722.43,0.0,0.0,182826.0,1009885.0,73.33,91.83,200.9079671381532,71020.42999999993,0.0,97.42111414102065,19.564105841748688,0.0,16.207848972958818,98.62513593807799,54.48,Average
416,Kala Sathe,3707137.0,1357509.0,2064524.0,2065482.59,1401747.0,1245174.0,76899.0,2349628.0,63.38,55.69,1765.314243358171,958.589999999851,88.83,89.66887417218544,11.864587327964548,91.4265129682997,9.49659441034036,87.91950789326715,66.09,Good
417,Meera Varma,1717937.0,983082.0,570044.0,556883.46,3558736.0,1615933.0,174996.0,734855.0,42.78,33.18,561.773983405335,-13160.540000000035,45.41,73.61901051811454,7.068899399207465,46.73734046932894,8.14411671873674,96.15563846616567,52.89,Average
418,Ira Sarraf,837889.0,391875.0,814112.0,943188.35,184667.0,165601.0,124592.0,446014.0,53.23,97.16,314.5266148709387,129076.34999999998,89.68,81.76081028437865,20.69964634198304,92.30135858377935,21.769051162153563,97.84761477872762,68.87,Good
419,Rayaan Cheema,1552565.0,502811.0,678792.0,889763.13,1261317.0,1022925.0,70135.0,1049754.0,67.61,43.72,716.9187994581878,210971.13,81.1,92.96455005843397,9.314414759896032,83.47056401811444,29.61378826768254,95.09394322817695,68.43,Good
420,Siddharth Khatri,1278333.0,998093.0,1323013.0,1553673.28,423681.0,337210.0,249121.0,280240.0,21.92,103.5,400.6458708820212,230660.28000000003,79.59,57.3665757693806,22.05036431036687,81.91642651296831,31.4998206323989,97.25827891606528,60.6,Good
421,Yagnesh Chakraborty,2162787.0,726480.0,983176.0,1343851.92,2877919.0,1561794.0,42137.0,1436307.0,66.41,45.46,1724.0904668106414,360675.9199999999,54.27,92.0296065446046,9.685116536707998,55.856319473034176,43.95407614669537,88.2016126284812,62.75,Good
422,Omya Bhardwaj,2895832.0,981557.0,1393691.0,1527236.46,2610879.0,1309976.0,76092.0,1914275.0,66.1,48.13,1289.9608368816696,133545.45999999996,50.17,91.78807947019868,10.253952021816014,51.636475916014824,22.19714918068039,91.17247154914519,60.37,Good
423,Darika Deshpande,1132404.0,478141.0,1244606.0,1266753.4,735050.0,519325.0,106675.0,654263.0,57.78,109.91,448.2221701429576,22147.399999999907,70.65,85.3058044409817,23.41599556862244,72.71510909839442,11.526279868058225,96.93270226032156,65.36,Good
424,Aarush Dhaliwal,3280097.0,1594586.0,39939.0,35071.98,3626353.0,2322951.0,51666.0,1685511.0,51.39,1.22,3086.3353075523555,-4867.019999999997,64.06,80.32723022984028,0.25991733776471093,65.9324825030877,8.938556658369606,78.87942644665314,54.01,Average
425,Damyanti Batta,2249889.0,738040.0,1308703.0,1733325.31,985715.0,217643.0,132155.0,1511849.0,67.2,58.17,558.4654383110741,424622.31000000006,22.08,92.64511102454227,12.392943883420683,22.725401399752982,50.07952905587503,96.17827967752301,59.06,Average
426,Frederick Keer,3238668.0,1463023.0,435438.0,427382.91,225481.0,38233.0,113168.0,1775645.0,54.83,13.44,1292.7885974833875,-8055.090000000026,16.96,83.00740163615114,2.8633516553751757,17.455743104158092,8.633170026596202,91.1531204677401,48.06,Average
427,Ronith Raman,4219515.0,1302306.0,1366858.0,1329146.83,1533836.0,480034.0,163845.0,2917209.0,69.14,32.39,794.8402453538405,-37711.169999999925,31.3,94.15660303856642,6.900592270654907,32.214903252367236,5.792401040092607,94.56070705471419,55.56,Average
